sentence_id,product_name,price,rating,review,cleaned_review,aspect_sentiment_annotation,review_type,category
305,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,hoda product ekak..😊😊baya nathuwa order karana.👍👍,හොද ප්රෝදුච්ට් එකක්..😊😊බය නැතුව ඔර්දෙර් කරන.👍👍,"{
(NULL, 'Product Quality', 'හොද ප්රෝදුච්ට් එකක්', positive),
(NULL, 'Overall Satisfaction', 'බය නැතුව ඔර්දෙර් කරන', positive)
}",Sinhala_in_English,home
306,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,Aduwata hoyana ayatanam maru bande ❤️  ikmatama awa,අඩුවට හොයන අයටනම් මාරු බැන්දේ ❤️  ඉක්මටම අව,"{
(NULL, 'Price / Value for Money', 'අඩුවට හොයන අයටනම් මාරු', positive),
(NULL, 'Delivery & Packaging', 'ඉක්මටම අව', positive)
}",Sinhala_in_English,home
307,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,supirii.hoda heet akka tiyenwa..baya nathuwa ganna,සුපිරී.හොද හීට් අක්ක තියෙනව..බය නැතුව ගන්න,"{
(NULL, 'Heat Performance / Heat Generation', 'හොද හීට් අක්ක තියෙනව', positive),
(NULL, 'Overall Satisfaction', 'බය නැතුව ගන්න', positive)
}",Sinhala_in_English,home
308,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,Good product 👍 awulk nh hodata eada karanawa🤛🤛,ගූඩ් ප්රෝදුච්ට් 👍 අවුලක් න්හ් හොදට එඅද කරනවා🤛🤛,"{
(NULL, 'Product Quality', 'ගූඩ් ප්රෝදුච්ට්', positive),
(NULL, 'Functionality', 'හොදට එඅද කරනවා', positive)
}",Sinhala_in_English,home
309,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,හොදට වැඩ කරනවා බය නැතුව ගන්න ඉක්මනට ලැබුන thanks,හොදට වැඩ කරනවා බය නැතුව ගන්න ඉක්මනට ලැබුන thanks,"{
(NULL, 'Functionality', 'හොදට වැඩ කරනවා', positive),
(NULL, 'Delivery & Packaging', 'ඉක්මනට ලැබුන', positive)
}",Pure_Sinhala,home
310,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,gewana ganata watinawa...baya nathuwa ganna...,ගෙවන ගානට වටිනවා...බය නැතුව ගන්න...,"{
(NULL, 'Price / Value for Money', 'ගෙවන ගානට වටිනවා', positive),
(NULL, 'Overall Satisfaction', 'බය නැතුව ගන්න', positive)
}",Sinhala_in_English,home
311,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,මම ගෙන කිව්වේ නිල්පාට මට එවලා තියෙන්නේ රොසපාට,මම ගෙන කිව්වේ නිල්පාට මට එවලා තියෙන්නේ රොසපාට,"{
(NULL, 'Design & Appearance', 'නිල්පාට වෙනුවට රොසපාට', negative)
}",Pure_Sinhala,home
312,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,Hoda heat ekak tynwa. Can recommend! Lv it❤️,හොද හෙඅට් එකක් ට්ය්න්ව. චාන් රෙචොම්මෙන්ඩ්! ලව් ඉට❤️,"{
(NULL, 'Heat Performance / Heat Generation', 'හොද හෙඅට් එකක් ට්ය්න්ව', positive),
(NULL, 'Overall Satisfaction', 'චාන් රෙචොම්මෙන්ඩ්', positive)
}",Sinhala_in_English,home
313,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,බඩුනම් ආයෙ ඉතින් කියලා වැඩක් නෑ අරගෙනම බලන්න,බඩුනම් ආයෙ ඉතින් කියලා වැඩක් නෑ අරගෙනම බලන්න,"{
(NULL, 'Overall Satisfaction', 'බඩුනම් ආයෙ කියලා වැඩක් නෑ', positive)
}",Pure_Sinhala,home
314,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,සුපිරි හොදටම තියෙනවා.Packing එකත් සුපිරි 🤍,සුපිරි හොදටම තියෙනවා.Packing එකත් සුපිරි 🤍,"{
(NULL, 'Product Quality', 'සුපිරි හොදටම තියෙනවා', positive),
(NULL, 'Delivery & Packaging', 'Packing එකත් සුපිරි', positive)
}",Pure_Sinhala,home
315,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,ඒක ඇත්තටම හොඳයි  හැබැයි ඒක වැඩිය බර නෑ🌚🌚,ඒක ඇත්තටම හොඳයි  හැබැයි ඒක වැඩිය බර නෑ🌚🌚,"{
(NULL, 'Build / Construction Quality', 'බර නෑ', negative),
(NULL, 'Product Quality', 'ඇත්තටම හොඳයි', positive)
}",Pure_Sinhala,home
316,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,good product.nice delivery.100% recommend,ගූඩ් ප්රෝදුච්ට්.නිචේ දෙලිවෙර්ය්.100% රෙචොම්මෙන්ඩ්,"{
(NULL, 'Product Quality', 'ගූඩ් ප්රෝදුච්ට්', positive),
(NULL, 'Delivery & Packaging', 'නිචේ දෙලිවෙර්ය්', positive),
(NULL, 'Overall Satisfaction', '100% රෙචොම්මෙන්ඩ්', positive)
}",Sinhala_in_English,home
317,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,හොදයි  ටිකක් පොඩි අවුලක් නෑ මේ ගානට වටිනව,හොදයි  ටිකක් පොඩි අවුලක් නෑ මේ ගානට වටිනව,"{
(NULL, 'Size & Fit Compatibility', 'ටිකක් පොඩි', negative),
(NULL, 'Price / Value for Money', 'මේ ගානට වටිනව', positive)
}",Pure_Sinhala,home
318,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,Hoda power ekak thiyenawa ganata watinawa,හොද පොවෙර් එකක් තියෙනවා ගානට වටිනවා,"{
(NULL, 'Performance', 'හොද පොවෙර් එකක් තියෙනවා', positive),
(NULL, 'Price / Value for Money', 'ගානට වටිනවා', positive)
}",Sinhala_in_English,home
319,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,අවුලක් නෑ මේ price එකට මේක හොදටම හොදයි,අවුලක් නෑ මේ price එකට මේක හොදටම හොදයි,"{
(NULL, 'Price / Value for Money', 'මේ price එකට මේක හොදටම හොදයි', positive)
}",Pure_Sinhala,home
320,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,සුපිරි ගෙවන ගානට වටිනවා බය නැතුව ගන්න,සුපිරි ගෙවන ගානට වටිනවා බය නැතුව ගන්න,"{
(NULL, 'Price / Value for Money', 'සුපිරි ගෙවන ගානට වටිනවා', positive),
(NULL, 'Overall Satisfaction', 'බය නැතුව ගන්න', positive)
}",Pure_Sinhala,home
321,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,best සුපිරිම සුපිරි hair drwer ekak.,best සුපිරිම සුපිරි hair drwer ekak.,"{
(NULL, 'Overall Satisfaction', 'best සුපිරිම සුපිරි hair drwer ekak', positive)
}",Pure_Sinhala,home
322,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,ඉක්මණින් ලැබුණා හොදයි අව්ලක් නෑ 🙃🌷,ඉක්මණින් ලැබුණා හොදයි අව්ලක් නෑ 🙃🌷,"{
(NULL, 'Delivery & Packaging', 'ඉක්මණින් ලැබුණා', positive),
(NULL, 'Product Quality', 'හොදයි අව්ලක් නෑ', positive)
}",Pure_Sinhala,home
323,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,supiri hodata veda kisima avulak ne,සුපිරි හොදට වේද කිසිම අවුලක් නේ,"{
(NULL, 'Heat Performance / Heat Generation', 'සුපිරි හොදට වේද', positive),
(NULL, 'Functionality', 'කිසිම අවුලක් නේ', positive)
}",Sinhala_in_English,home
324,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,ගොඩක් හොඩයි ඉතිම් ...ප්‍රශ්නයක් නෑ.,ගොඩක් හොඩයි ඉතිම් ...ප්‍රශ්නයක් නෑ.,"{
(NULL, 'Product Quality', 'ගොඩක් හොඩයි', positive),
(NULL, 'Overall Satisfaction', 'ප්‍රශ්නයක් නෑ', positive)
}",Pure_Sinhala,home
325,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,good product....baya nathuwa ganna,ගූඩ් ප්රෝදුච්ට්....බය නැතුව ගන්න,"{
(NULL, 'Product Quality', 'ගූඩ් ප්රෝදුච්ට්', positive),
(NULL, 'Overall Satisfaction', 'බය නැතුව ගන්න', positive)
}",Sinhala_in_English,home
326,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,ගෙවන ගානට වටිනවා. Recommend ❤️❤️,ගෙවන ගානට වටිනවා. Recommend ❤️❤️,"{
(NULL, 'Price / Value for Money', 'ගෙවන ගානට වටිනවා', positive),
(NULL, 'Overall Satisfaction', 'Recommend', positive)
}",Pure_Sinhala,home
327,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,my eriya ridar good boy ...👍...,මය් ඒරිය රීඩර් ගූඩ් බෝය් ...👍...,"{
(NULL, 'Product Quality', 'ගූඩ් බෝය්', positive)
}",Sinhala_in_English,home
328,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,හරිම හුරුබුහුටියි. ගොඩක් හොඳයි.,හරිම හුරුබුහුටියි. ගොඩක් හොඳයි.,"{
(NULL, 'Design & Appearance', 'හරිම හුරුබුහුටියි', positive),
(NULL, 'Product Quality', 'ගොඩක් හොඳයි', positive)
}",Pure_Sinhala,home
329,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,සෙල්ලම් බඩුවක් වගෙ ගන්නෙපා 😓👍,සෙල්ලම් බඩුවක් වගෙ ගන්නෙපා 😓👍,"{
(NULL, 'Product Quality', 'සෙල්ලම් බඩුවක් වගෙ', negative),
(NULL, 'Overall Satisfaction', 'ගන්නෙපා', negative)
}",Pure_Sinhala,home
330,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,පොඩී ඒ උනාට හොදයි ඒ ගානට වටිනව,පොඩී ඒ උනාට හොදයි ඒ ගානට වටිනව,"{
(NULL, 'Size & Fit Compatibility', 'පොඩී', negative),
(NULL, 'Price / Value for Money', 'ඒ ගානට වටිනව', positive)
}",Pure_Sinhala,home
331,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,hodai e ganata..danaaran godak kal,හොදි ඒ ගානට..දනාරන් ගොඩක් කල්,"{
(NULL, 'Durability', 'දනාරන් ගොඩක් කල්', positive),
(NULL, 'Product Quality', 'හොදි', positive)
}",Sinhala_in_English,home
332,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",1,ඇණවුම ලැබුනේ නැහැ. කාලකන්නි,ඇණවුම ලැබුනේ නැහැ. කාලකන්නි,"{
(NULL, 'Delivery & Packaging', 'ඇණවුම ලැබුනේ නැහැ', negative),
(NULL, 'Overall Satisfaction', 'කාලකන්නි', negative)
}",Pure_Sinhala,home
333,"Professional Nova Foldable Hair Dryer , Compact and Powerful for Salon-Quality Styling","Rs. 3,500",5,labai hodai product eka.💗❤️,"ලාභයි, නිෂ්පාදනයත් හොඳයි","{
(NULL, 'Price / Value for Money', 'ලාභයි', positive),
(NULL, 'Product Quality', 'නිෂ්පාදනයත් හොඳයි', positive)
}",Sinhala_in_English,home
